代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号
600000.SH,600000,2020-07-01,13:09:28.170,2093410,,,B,10.6800,1000,3494600,3553004
600000.SH,600000,2020-07-01,13:09:28.170,2093411,,,B,10.6800,2000,3495799,3553004
600000.SH,600000,2020-07-01,13:09:28.170,2093412,,,B,10.6800,126,3496349,3553004
600000.SH,600000,2020-07-01,13:09:28.550,2093451,,,B,10.6800,874,3496349,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093452,,,B,10.6800,100,3497188,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093453,,,B,10.6800,500,3497599,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093454,,,B,10.6800,1000,3498747,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093455,,,B,10.6800,1000,3499233,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093456,,,B,10.6800,1000,3501033,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093457,,,B,10.6800,500,3501607,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093458,,,B,10.6800,2500,3501824,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093459,,,B,10.6800,1000,3502716,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093460,,,B,10.6800,3000,3506406,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093461,,,B,10.6800,1000,3511108,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093462,,,B,10.6800,800,3511553,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093463,,,B,10.6800,500,3511655,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093464,,,B,10.6800,500,3511700,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093465,,,B,10.6800,5000,3512407,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093466,,,B,10.6800,5000,3513587,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093467,,,B,10.6800,10200,3516058,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093468,,,B,10.6800,3200,3516461,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093469,,,B,10.6800,1000,3516682,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093470,,,B,10.6800,1500,3517417,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093471,,,B,10.6800,1000,3520710,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093472,,,B,10.6800,3000,3522198,3553121
600000.SH,600000,2020-07-01,13:09:28.550,2093473,,,B,10.6800,5826,3522389,3553121
600000.SH,600000,2020-07-01,13:09:28.880,2093518,,,B,10.6800,800,3522389,3553219
600000.SH,600000,2020-07-01,13:09:29.030,2093544,,,B,10.6800,800,3522389,3553262
600000.SH,600000,2020-07-01,13:09:32.810,2094217,,,B,10.6800,7400,3522389,3554544
600000.SH,600000,2020-07-01,13:09:33.300,2094410,,,S,10.6700,500,3554735,3551946
600000.SH,600000,2020-07-01,13:09:35.310,2094892,,,S,10.6700,100,3555547,3551946
600000.SH,600000,2020-07-01,13:09:35.630,2094952,,,S,10.6700,400,3555678,3551946
600000.SH,600000,2020-07-01,13:09:35.630,2094953,,,S,10.6700,5000,3555678,3552423
600000.SH,600000,2020-07-01,13:09:35.870,2095028,,,B,10.6800,500,3522389,3555804
600000.SH,600000,2020-07-01,13:09:36.660,2095222,,,B,10.6800,500,3522389,3556163
600000.SH,600000,2020-07-01,13:09:39.020,2095626,,,S,10.6700,500,3557002,3553612
600000.SH,600000,2020-07-01,13:09:42.110,2096262,,,B,10.6800,800,3522389,3558069
600000.SH,600000,2020-07-01,13:09:42.630,2096418,,,S,10.6700,1000,3558361,3553612
600000.SH,600000,2020-07-01,13:09:42.630,2096419,,,S,10.6700,100,3558361,3553647
600000.SH,600000,2020-07-01,13:09:42.630,2096420,,,S,10.6700,100,3558361,3553679
600000.SH,600000,2020-07-01,13:09:42.630,2096421,,,S,10.6700,2200,3558361,3554338
600000.SH,600000,2020-07-01,13:09:43.210,2096548,,,B,10.6800,400,3522389,3558580
600000.SH,600000,2020-07-01,13:09:44.280,2096825,,,S,10.6700,2900,3558949,3554338
600000.SH,600000,2020-07-01,13:09:44.560,2096934,,,B,10.6800,2000,3522389,3559063
600000.SH,600000,2020-07-01,13:09:45.750,2097145,,,S,10.6700,1700,3559497,3554338
600000.SH,600000,2020-07-01,13:09:48.000,2097574,,,B,10.6800,974,3522389,3560230
600000.SH,600000,2020-07-01,13:09:48.000,2097575,,,B,10.6800,300,3526687,3560230
600000.SH,600000,2020-07-01,13:09:48.000,2097576,,,B,10.6800,26,3528438,3560230
600000.SH,600000,2020-07-01,13:09:51.400,2098469,,,B,10.6800,100,3528438,3561656
600000.SH,600000,2020-07-01,13:09:51.720,2098605,,,S,10.6700,2900,3561805,3554338
600000.SH,600000,2020-07-01,13:09:51.720,2098606,,,S,10.6700,2500,3561805,3554562
600000.SH,600000,2020-07-01,13:09:51.720,2098607,,,S,10.6700,1300,3561805,3554671
600000.SH,600000,2020-07-01,13:09:52.190,2098672,,,S,10.6700,100,3561993,3554671
600000.SH,600000,2020-07-01,13:09:54.040,2099115,,,S,10.6700,3600,3562715,3554671
600000.SH,600000,2020-07-01,13:09:54.040,2099116,,,S,10.6700,2700,3562715,3554898
600000.SH,600000,2020-07-01,13:09:55.030,2099564,,,B,10.6800,474,3528438,3563111
600000.SH,600000,2020-07-01,13:09:55.030,2099565,,,B,10.6800,1000,3530270,3563111
600000.SH,600000,2020-07-01,13:09:55.030,2099566,,,B,10.6800,526,3532514,3563111
600000.SH,600000,2020-07-01,13:09:56.800,2099872,,,B,10.6800,1900,3532514,3563753
600000.SH,600000,2020-07-01,13:09:57.160,2099995,,,B,10.6800,5000,3532514,3563942
600000.SH,600000,2020-07-01,13:09:57.940,2100149,,,S,10.6700,7300,3564222,3554898
600000.SH,600000,2020-07-01,13:09:57.940,2100150,,,S,10.6700,700,3564222,3555114
600000.SH,600000,2020-07-01,13:09:58.560,2100255,,,S,10.6700,1800,3564452,3555114
600000.SH,600000,2020-07-01,13:09:58.560,2100256,,,S,10.6700,3300,3564452,3556490
600000.SH,600000,2020-07-01,13:10:00.490,2100748,,,B,10.6800,400,3532514,3565274
600000.SH,600000,2020-07-01,13:10:01.370,2100946,,,S,10.6700,1700,3565620,3556490
600000.SH,600000,2020-07-01,13:10:01.370,2100947,,,S,10.6700,200,3565620,3557314
600000.SH,600000,2020-07-01,13:10:02.120,2101198,,,S,10.6700,300,3565961,3557314
600000.SH,600000,2020-07-01,13:10:03.120,2101488,,,S,10.6700,8900,3566369,3557314
600000.SH,600000,2020-07-01,13:10:03.120,2101489,,,S,10.6700,1200,3566370,3557314
600000.SH,600000,2020-07-01,13:10:03.310,2101539,,,S,10.6700,3000,3566455,3557314
600000.SH,600000,2020-07-01,13:10:03.310,2101544,,,S,10.6700,100,3566467,3557314
600000.SH,600000,2020-07-01,13:10:03.310,2101547,,,S,10.6700,500,3566474,3557314
600000.SH,600000,2020-07-01,13:10:04.090,2101716,,,S,10.6700,2100,3566785,3557314
600000.SH,600000,2020-07-01,13:10:04.200,2101778,,,S,10.6700,6000,3566873,3557314
600000.SH,600000,2020-07-01,13:10:04.260,2101833,,,S,10.6700,100,3566927,3557314
600000.SH,600000,2020-07-01,13:10:05.830,2102330,,,S,10.6700,2000,3567616,3557314
600000.SH,600000,2020-07-01,13:10:06.100,2102475,,,S,10.6700,1900,3567818,3557314
600000.SH,600000,2020-07-01,13:10:06.100,2102477,,,S,10.6700,4200,3567820,3557314
600000.SH,600000,2020-07-01,13:10:06.100,2102483,,,S,10.6700,200,3567836,3557314
600000.SH,600000,2020-07-01,13:10:06.100,2102484,,,S,10.6700,100,3567838,3557314
600000.SH,600000,2020-07-01,13:10:06.250,2102540,,,S,10.6700,100,3567913,3557314
600000.SH,600000,2020-07-01,13:10:06.900,2102671,,,S,10.6700,700,3568216,3557314
600000.SH,600000,2020-07-01,13:10:07.200,2102736,,,S,10.6700,100,3568327,3557314
600000.SH,600000,2020-07-01,13:10:07.600,2102825,,,S,10.6700,2700,3568510,3557314
600000.SH,600000,2020-07-01,13:10:07.670,2102840,,,S,10.6700,100,3568525,3557797
600000.SH,600000,2020-07-01,13:10:08.030,2102907,,,S,10.6700,400,3568678,3557797
600000.SH,600000,2020-07-01,13:10:08.360,2102989,,,S,10.6700,1000,3568807,3557923
600000.SH,600000,2020-07-01,13:10:08.360,2102990,,,S,10.6700,1100,3568807,3559581
600000.SH,600000,2020-07-01,13:10:08.400,2102995,,,S,10.6700,1700,3568812,3559581
600000.SH,600000,2020-07-01,13:10:08.770,2103095,,,S,10.6700,200,3568976,3559581
600000.SH,600000,2020-07-01,13:10:08.770,2103096,,,S,10.6700,1600,3568976,3560080
600000.SH,600000,2020-07-01,13:10:09.260,2103269,,,B,10.6800,2174,3532514,3569228
600000.SH,600000,2020-07-01,13:10:09.260,2103270,,,B,10.6800,2826,3533449,3569228
600000.SH,600000,2020-07-01,13:10:09.630,2103395,,,S,10.6700,1500,3569411,3560080
600000.SH,600000,2020-07-01,13:10:10.920,2103880,,,S,10.6700,400,3569915,3560080
600000.SH,600000,2020-07-01,13:10:11.360,2104104,,,S,10.6700,1100,3570066,3561861
600000.SH,600000,2020-07-01,13:10:12.010,2104345,,,S,10.6700,700,3570358,3561861
600000.SH,600000,2020-07-01,13:10:12.200,2104405,,,B,10.6800,500,3533449,3570453
600000.SH,600000,2020-07-01,13:10:12.450,2104493,,,S,10.6700,700,3570576,3561861
600000.SH,600000,2020-07-01,13:10:16.050,2105560,,,S,10.6700,400,3572038,3561861
600000.SH,600000,2020-07-01,13:10:17.290,2105947,,,S,10.6700,100,3572531,3561861
600000.SH,600000,2020-07-01,13:10:17.290,2105948,,,S,10.6700,2600,3572531,3568044
600000.SH,600000,2020-07-01,13:10:17.290,2105949,,,S,10.6700,1000,3572531,3572422
600000.SH,600000,2020-07-01,13:10:23.490,2107756,,,B,10.6700,100,3572531,3575075
600000.SH,600000,2020-07-01,13:10:24.790,2108158,,,S,10.6600,2300,3575675,3529242
600000.SH,600000,2020-07-01,13:10:25.150,2108214,,,B,10.6700,200,3572531,3575810
600000.SH,600000,2020-07-01,13:10:25.820,2108356,,,B,10.6700,3000,3572531,3576049
600000.SH,600000,2020-07-01,13:10:26.230,2108407,,,S,10.6600,5900,3576196,3529242
600000.SH,600000,2020-07-01,13:10:28.130,2109021,,,B,10.6700,400,3572531,3576977
600000.SH,600000,2020-07-01,13:10:29.040,2109188,,,B,10.6700,2600,3572531,3577291
600000.SH,600000,2020-07-01,13:10:29.040,2109189,,,B,10.6700,1000,3574104,3577291
600000.SH,600000,2020-07-01,13:10:29.040,2109190,,,B,10.6700,1400,3574568,3577291
600000.SH,600000,2020-07-01,13:10:29.130,2109203,,,B,10.6700,800,3574568,3577315
600000.SH,600000,2020-07-01,13:10:29.130,2109204,,,B,10.6700,15800,3575174,3577315
600000.SH,600000,2020-07-01,13:10:29.130,2109205,,,B,10.6700,5400,3575277,3577315
600000.SH,600000,2020-07-01,13:10:29.130,2109206,,,B,10.6700,600,3575468,3577315
600000.SH,600000,2020-07-01,13:10:29.130,2109207,,,B,10.6700,3000,3576173,3577315
600000.SH,600000,2020-07-01,13:10:29.130,2109208,,,B,10.6700,2000,3576440,3577315
600000.SH,600000,2020-07-01,13:10:29.130,2109209,,,B,10.6700,22400,3576797,3577315
600000.SH,600000,2020-07-01,13:10:29.670,2109294,,,B,10.6700,1000,3576797,3577504
600000.SH,600000,2020-07-01,13:10:29.800,2109315,,,S,10.6600,5400,3577569,3529242
600000.SH,600000,2020-07-01,13:10:30.170,2109451,,,B,10.6700,5000,3576797,3577741
600000.SH,600000,2020-07-01,13:10:30.680,2109641,,,B,10.6700,10000,3576797,3578038
600000.SH,600000,2020-07-01,13:10:32.050,2110000,,,B,10.6700,500,3576797,3578555
600000.SH,600000,2020-07-01,13:10:32.590,2110178,,,B,10.6700,2000,3576797,3578717
600000.SH,600000,2020-07-01,13:10:33.320,2110369,,,S,10.6600,500,3578983,3529242
600000.SH,600000,2020-07-01,13:10:34.080,2110612,,,B,10.6700,200,3576797,3579308
600000.SH,600000,2020-07-01,13:10:35.500,2111010,,,B,10.6700,8800,3576797,3579816
600000.SH,600000,2020-07-01,13:10:35.500,2111011,,,B,10.6700,1200,3576981,3579816
600000.SH,600000,2020-07-01,13:10:39.140,2111843,,,S,10.6600,100,3581222,3529242
600000.SH,600000,2020-07-01,13:10:39.480,2111938,,,B,10.6700,800,3576981,3581351
600000.SH,600000,2020-07-01,13:10:39.480,2111939,,,B,10.6700,1500,3577092,3581351
600000.SH,600000,2020-07-01,13:10:39.480,2111940,,,B,10.6700,500,3577619,3581351
600000.SH,600000,2020-07-01,13:10:39.480,2111941,,,B,10.6700,1000,3578667,3581351
600000.SH,600000,2020-07-01,13:10:39.480,2111942,,,B,10.6700,100,3579183,3581351
600000.SH,600000,2020-07-01,13:10:39.480,2111943,,,B,10.6700,5000,3579357,3581351
600000.SH,600000,2020-07-01,13:10:39.480,2111944,,,B,10.6700,1100,3579765,3581351
600000.SH,600000,2020-07-01,13:10:40.720,2112242,,,S,10.6600,8500,3581751,3529242
600000.SH,600000,2020-07-01,13:10:41.510,2112383,,,B,10.6700,1200,3579765,3582033
600000.SH,600000,2020-07-01,13:10:44.580,2113168,,,B,10.6700,700,3579765,3583121
600000.SH,600000,2020-07-01,13:10:44.580,2113169,,,B,10.6700,5000,3580341,3583121
600000.SH,600000,2020-07-01,13:10:44.580,2113170,,,B,10.6700,300,3580558,3583121
600000.SH,600000,2020-07-01,13:10:44.580,2113171,,,B,10.6700,4000,3580821,3583121
600000.SH,600000,2020-07-01,13:10:44.610,2113176,,,B,10.6700,800,3580821,3583134
600000.SH,600000,2020-07-01,13:10:46.360,2114064,,,S,10.6600,3800,3583843,3529242
600000.SH,600000,2020-07-01,13:10:49.140,2114699,,,B,10.6700,600,3580821,3585006
600000.SH,600000,2020-07-01,13:10:51.720,2115418,,,B,10.6700,1000,3580821,3586038
600000.SH,600000,2020-07-01,13:10:51.750,2115425,,,B,10.6700,1900,3580821,3586061
600000.SH,600000,2020-07-01,13:10:52.410,2115547,,,B,10.6700,100,3580821,3586302
600000.SH,600000,2020-07-01,13:10:53.640,2115855,,,B,10.6700,500,3580821,3586756
600000.SH,600000,2020-07-01,13:10:55.420,2116314,,,B,10.6700,1100,3580821,3587443
600000.SH,600000,2020-07-01,13:10:55.420,2116315,,,B,10.6700,700,3580966,3587443
600000.SH,600000,2020-07-01,13:10:55.450,2116320,,,S,10.6600,100,3587451,3529242
600000.SH,600000,2020-07-01,13:10:56.260,2116523,,,S,10.6600,2000,3587734,3529242
600000.SH,600000,2020-07-01,13:10:57.860,2116981,,,B,10.6700,900,3580966,3588451
600000.SH,600000,2020-07-01,13:10:57.860,2116982,,,B,10.6700,1500,3581255,3588451
600000.SH,600000,2020-07-01,13:10:57.860,2116983,,,B,10.6700,700,3582614,3588451
600000.SH,600000,2020-07-01,13:10:57.860,2116984,,,B,10.6700,1000,3583296,3588451
600000.SH,600000,2020-07-01,13:10:57.860,2116985,,,B,10.6700,3000,3583367,3588451
600000.SH,600000,2020-07-01,13:10:57.860,2116986,,,B,10.6700,5900,3583654,3588451
600000.SH,600000,2020-07-01,13:10:57.860,2116987,,,B,10.6700,10000,3583822,3588451
600000.SH,600000,2020-07-01,13:10:57.860,2116988,,,B,10.6700,8900,3584036,3588451
600000.SH,600000,2020-07-01,13:10:57.860,2116989,,,B,10.6700,400,3584054,3588451
600000.SH,600000,2020-07-01,13:10:57.860,2116990,,,B,10.6700,2700,3584436,3588451
600000.SH,600000,2020-07-01,13:10:57.860,2116991,,,B,10.6700,900,3584444,3588451
600000.SH,600000,2020-07-01,13:10:57.860,2116992,,,B,10.6700,2300,3586029,3588451
600000.SH,600000,2020-07-01,13:10:57.860,2116993,,,B,10.6700,3000,3586709,3588451
600000.SH,600000,2020-07-01,13:10:57.860,2116994,,,B,10.6700,1500,3587101,3588451
600000.SH,600000,2020-07-01,13:10:57.860,2116995,,,B,10.6700,600,3588028,3588451
600000.SH,600000,2020-07-01,13:10:57.860,2116996,,,B,10.6700,8100,3588441,3588451
600000.SH,600000,2020-07-01,13:10:58.330,2117114,,,S,10.6700,3400,3588670,3588451
600000.SH,600000,2020-07-01,13:10:58.480,2117157,,,B,10.6800,600,3533449,3588727
600000.SH,600000,2020-07-01,13:10:58.860,2117235,,,S,10.6700,12200,3588867,3588451
600000.SH,600000,2020-07-01,13:11:00.130,2117599,,,S,10.6700,600,3589418,3588451
600000.SH,600000,2020-07-01,13:11:00.160,2117613,,,S,10.6700,2000,3589434,3588451
600000.SH,600000,2020-07-01,13:11:00.760,2117796,,,S,10.6700,17000,3589691,3588451
600000.SH,600000,2020-07-01,13:11:00.790,2117820,,,S,10.6700,200,3589716,3588451
600000.SH,600000,2020-07-01,13:11:00.850,2117825,,,S,10.6700,1900,3589724,3588451
600000.SH,600000,2020-07-01,13:11:02.020,2118110,,,S,10.6700,300,3590187,3588451
600000.SH,600000,2020-07-01,13:11:02.400,2118211,,,S,10.6700,800,3590328,3588451
600000.SH,600000,2020-07-01,13:11:02.400,2118212,,,S,10.6700,4000,3590329,3588451
600000.SH,600000,2020-07-01,13:11:02.490,2118264,,,S,10.6700,1300,3590386,3588451
600000.SH,600000,2020-07-01,13:11:03.020,2118412,,,S,10.6700,400,3590617,3588451
600000.SH,600000,2020-07-01,13:11:03.120,2118441,,,S,10.6700,1900,3590662,3588451
600000.SH,600000,2020-07-01,13:11:03.140,2118450,,,S,10.6700,100,3590683,3588451
600000.SH,600000,2020-07-01,13:11:03.330,2118543,,,S,10.6700,500,3590830,3588451
600000.SH,600000,2020-07-01,13:11:03.420,2118599,,,B,10.6800,6000,3533449,3590879
600000.SH,600000,2020-07-01,13:11:03.450,2118609,,,S,10.6700,1100,3590888,3588451
600000.SH,600000,2020-07-01,13:11:03.510,2118632,,,S,10.6700,900,3590930,3588451
600000.SH,600000,2020-07-01,13:11:04.210,2118802,,,S,10.6600,3000,3591243,3529242
600000.SH,600000,2020-07-01,13:11:07.270,2119691,,,B,10.6700,3000,3590980,3592538
600000.SH,600000,2020-07-01,13:11:07.270,2119692,,,B,10.6700,2000,3591346,3592538
600000.SH,600000,2020-07-01,13:11:08.750,2120077,,,S,10.6700,1200,3593158,3592538
600000.SH,600000,2020-07-01,13:11:08.800,2120089,,,S,10.6700,400,3593177,3592538
600000.SH,600000,2020-07-01,13:11:08.800,2120093,,,S,10.6700,700,3593185,3592538
600000.SH,600000,2020-07-01,13:11:09.600,2120421,,,S,10.6700,2700,3593614,3592538
600000.SH,600000,2020-07-01,13:11:10.460,2120720,,,B,10.6700,300,3593614,3593987
600000.SH,600000,2020-07-01,13:11:10.780,2120805,,,S,10.6700,100,3594117,3594080
600000.SH,600000,2020-07-01,13:11:11.040,2120881,,,S,10.6700,400,3594230,3594080
600000.SH,600000,2020-07-01,13:11:11.770,2121002,,,S,10.6700,2300,3594471,3594080
600000.SH,600000,2020-07-01,13:11:12.760,2121395,,,S,10.6700,9200,3595000,3594080
600000.SH,600000,2020-07-01,13:11:17.500,2122782,,,B,10.6700,800,3595000,3596948
600000.SH,600000,2020-07-01,13:11:17.500,2122783,,,B,10.6700,400,3595760,3596948
600000.SH,600000,2020-07-01,13:11:19.610,2123394,,,B,10.6700,4600,3595760,3597903
600000.SH,600000,2020-07-01,13:11:21.600,2123925,,,B,10.6700,500,3595760,3598769
600000.SH,600000,2020-07-01,13:11:24.320,2124631,,,B,10.6700,2000,3595760,3599839
600000.SH,600000,2020-07-01,13:11:25.820,2125156,,,B,10.6700,100,3595760,3600436
600000.SH,600000,2020-07-01,13:11:26.010,2125170,,,S,10.6600,5000,3600495,3529242
600000.SH,600000,2020-07-01,13:11:27.340,2125551,,,B,10.6700,1600,3595760,3601085
600000.SH,600000,2020-07-01,13:11:27.340,2125552,,,B,10.6700,3200,3596335,3601085
600000.SH,600000,2020-07-01,13:11:27.340,2125553,,,B,10.6700,1200,3596863,3601085
600000.SH,600000,2020-07-01,13:11:27.340,2125554,,,B,10.6700,200,3597044,3601085
600000.SH,600000,2020-07-01,13:11:27.340,2125555,,,B,10.6700,800,3597602,3601085
600000.SH,600000,2020-07-01,13:11:27.340,2125556,,,B,10.6700,1600,3598392,3601085
600000.SH,600000,2020-07-01,13:11:27.370,2125581,,,B,10.6700,1500,3598392,3601111
600000.SH,600000,2020-07-01,13:11:27.960,2125720,,,B,10.6700,500,3598392,3601397
600000.SH,600000,2020-07-01,13:11:29.570,2126100,,,B,10.6700,1000,3598392,3602047
600000.SH,600000,2020-07-01,13:11:29.760,2126165,,,S,10.6600,1100,3602150,3529242
600000.SH,600000,2020-07-01,13:11:29.910,2126178,,,S,10.6600,18100,3602189,3529242
600000.SH,600000,2020-07-01,13:11:29.910,2126179,,,S,10.6600,285000,3602189,3529501
600000.SH,600000,2020-07-01,13:11:29.910,2126180,,,S,10.6600,2000,3602189,3531907
600000.SH,600000,2020-07-01,13:11:29.910,2126181,,,S,10.6600,500,3602189,3533261
600000.SH,600000,2020-07-01,13:11:29.910,2126182,,,S,10.6600,400,3602189,3543954
600000.SH,600000,2020-07-01,13:11:29.910,2126183,,,S,10.6600,700,3602189,3550244
600000.SH,600000,2020-07-01,13:11:32.220,2126737,,,S,10.6600,1300,3603185,3550244
600000.SH,600000,2020-07-01,13:11:32.220,2126738,,,S,10.6600,2100,3603185,3567363
600000.SH,600000,2020-07-01,13:11:32.790,2126887,,,S,10.6600,200,3603428,3567363
600000.SH,600000,2020-07-01,13:11:32.790,2126888,,,S,10.6600,700,3603433,3567363
600000.SH,600000,2020-07-01,13:11:32.790,2126889,,,S,10.6600,1000,3603433,3570850
600000.SH,600000,2020-07-01,13:11:32.790,2126890,,,S,10.6600,100,3603433,3577795
600000.SH,600000,2020-07-01,13:11:32.790,2126891,,,S,10.6600,500,3603433,3583159
600000.SH,600000,2020-07-01,13:11:32.790,2126892,,,S,10.6600,13700,3603433,3590238
600000.SH,600000,2020-07-01,13:11:32.850,2126973,,,S,10.6600,2400,3603473,3590238
600000.SH,600000,2020-07-01,13:11:33.310,2127086,,,S,10.6600,500,3603658,3590238
600000.SH,600000,2020-07-01,13:11:33.860,2127197,,,S,10.6600,1300,3603890,3590238
600000.SH,600000,2020-07-01,13:11:35.780,2127655,,,S,10.6600,200,3604574,3590238
600000.SH,600000,2020-07-01,13:11:37.510,2128219,,,B,10.6700,5000,3598392,3605312
600000.SH,600000,2020-07-01,13:11:38.690,2128515,,,S,10.6600,100,3605748,3590238
600000.SH,600000,2020-07-01,13:11:45.990,2130655,,,B,10.6700,3400,3598392,3608606
600000.SH,600000,2020-07-01,13:11:46.680,2130834,,,S,10.6600,1800,3608856,3590238
600000.SH,600000,2020-07-01,13:11:46.680,2130835,,,S,10.6600,600,3608856,3590359
600000.SH,600000,2020-07-01,13:11:47.470,2130965,,,S,10.6600,1500,3609130,3590359
600000.SH,600000,2020-07-01,13:11:48.090,2131094,,,B,10.6700,200,3598392,3609351
600000.SH,600000,2020-07-01,13:11:48.530,2131317,,,S,10.6600,200,3609560,3590359
600000.SH,600000,2020-07-01,13:11:49.550,2131597,,,S,10.6600,600,3609934,3590359
600000.SH,600000,2020-07-01,13:11:50.360,2131827,,,S,10.6600,6700,3610257,3590359
600000.SH,600000,2020-07-01,13:11:50.450,2131846,,,B,10.6700,800,3598392,3610292
600000.SH,600000,2020-07-01,13:11:50.810,2131920,,,S,10.6600,900,3610420,3590359
600000.SH,600000,2020-07-01,13:11:52.300,2132335,,,S,10.6600,200,3611000,3590359
600000.SH,600000,2020-07-01,13:11:52.300,2132336,,,S,10.6600,2000,3611000,3590673
600000.SH,600000,2020-07-01,13:11:52.390,2132358,,,S,10.6600,3000,3611048,3590673
600000.SH,600000,2020-07-01,13:11:52.480,2132399,,,S,10.6600,100,3611099,3594516
600000.SH,600000,2020-07-01,13:11:54.790,2132963,,,S,10.6600,400,3611974,3594516
600000.SH,600000,2020-07-01,13:11:54.790,2132964,,,S,10.6600,1100,3611974,3596412
600000.SH,600000,2020-07-01,13:11:55.650,2133210,,,S,10.6600,500,3612278,3596412
600000.SH,600000,2020-07-01,13:11:56.890,2133513,,,B,10.6700,66000,3598392,3612747
600000.SH,600000,2020-07-01,13:11:56.890,2133514,,,B,10.6700,600,3599513,3612747
600000.SH,600000,2020-07-01,13:11:56.890,2133515,,,B,10.6700,500,3599713,3612747
600000.SH,600000,2020-07-01,13:11:56.890,2133516,,,B,10.6700,1000,3600003,3612747
600000.SH,600000,2020-07-01,13:11:56.890,2133517,,,B,10.6700,1000,3600429,3612747
600000.SH,600000,2020-07-01,13:11:56.890,2133518,,,B,10.6700,7500,3601853,3612747
600000.SH,600000,2020-07-01,13:11:59.500,2134414,,,S,10.6600,500,3613743,3610312
600000.SH,600000,2020-07-01,13:11:59.500,2134415,,,S,10.6600,300,3613743,3612615
600000.SH,600000,2020-07-01,13:11:59.500,2134416,,,S,10.6600,100,3613743,3613601
600000.SH,600000,2020-07-01,13:11:59.500,2134417,,,S,10.6500,4200,3613743,3456494
600000.SH,600000,2020-07-01,13:12:01.360,2134850,,,S,10.6600,200,3614619,3613857
600000.SH,600000,2020-07-01,13:12:02.400,2135135,,,S,10.6500,800,3615022,3456494
600000.SH,600000,2020-07-01,13:12:03.390,2135477,,,S,10.6500,100,3615563,3456494
600000.SH,600000,2020-07-01,13:12:03.420,2135493,,,B,10.6600,100,3614619,3615589
600000.SH,600000,2020-07-01,13:12:04.290,2135702,,,B,10.6600,2000,3614619,3615973
600000.SH,600000,2020-07-01,13:12:06.170,2136481,,,S,10.6500,400,3616970,3456494
600000.SH,600000,2020-07-01,13:12:06.930,2136718,,,S,10.6500,3000,3617448,3456494
600000.SH,600000,2020-07-01,13:12:11.860,2138589,,,B,10.6600,1000,3614619,3619767
600000.SH,600000,2020-07-01,13:12:14.070,2139341,,,S,10.6500,710,3620832,3456494
600000.SH,600000,2020-07-01,13:12:14.070,2139342,,,S,10.6500,1000,3620832,3460135
600000.SH,600000,2020-07-01,13:12:14.070,2139343,,,S,10.6500,1200,3620832,3469277
600000.SH,600000,2020-07-01,13:12:14.070,2139344,,,S,10.6500,1000,3620832,3469330
600000.SH,600000,2020-07-01,13:12:14.070,2139345,,,S,10.6500,10000,3620832,3473130
600000.SH,600000,2020-07-01,13:12:14.070,2139346,,,S,10.6500,2000,3620832,3502981
600000.SH,600000,2020-07-01,13:12:14.070,2139347,,,S,10.6500,11100,3620832,3516776
600000.SH,600000,2020-07-01,13:12:14.070,2139348,,,S,10.6500,200,3620832,3523649
600000.SH,600000,2020-07-01,13:12:14.070,2139349,,,S,10.6500,200,3620832,3523677
600000.SH,600000,2020-07-01,13:12:14.070,2139350,,,S,10.6500,100,3620832,3523727
600000.SH,600000,2020-07-01,13:12:14.070,2139351,,,S,10.6500,200,3620832,3523742
600000.SH,600000,2020-07-01,13:12:14.070,2139352,,,S,10.6500,200,3620832,3523762
600000.SH,600000,2020-07-01,13:12:14.070,2139353,,,S,10.6500,100,3620832,3526472
600000.SH,600000,2020-07-01,13:12:14.070,2139354,,,S,10.6500,5000,3620832,3528357
600000.SH,600000,2020-07-01,13:12:14.070,2139355,,,S,10.6500,2000,3620832,3559221
600000.SH,600000,2020-07-01,13:12:14.070,2139356,,,S,10.6500,3790,3620832,3561891
600000.SH,600000,2020-07-01,13:12:20.620,2141318,,,B,10.6600,1400,3614619,3623622
600000.SH,600000,2020-07-01,13:12:20.620,2141319,,,B,10.6600,600,3615083,3623622
600000.SH,600000,2020-07-01,13:12:23.610,2142232,,,S,10.6500,44,3624941,3561891
